Nama_Perusahaan,Kelurahan,Kecamatan,Kota,Provinsi,Sektor,Klasifikasi_Perusahaan,Status_Kepemilikan,Pria,Wanita,Total_TK,TKA_Pria,TKA_Wanita,Disabilitas_Pria,Disabilitas_Wanita,PKWTT_Pria,PKWT_Pria,PKWTT_Wanita,PKWT_Wanita,PKWTT_Wanita_Disabilitas,PKWT_Wanita_Disabilitas,PKWTT_Pria_Disabilitas,PKWT_Pria_Disabilitas,Permodalan,PP,PKB
Perusahaan 4379,Rangkapan Jaya Baru,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Aktivitas Penunjang Pertambangan Minyak Bumi Dan Gas Alam,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4380,Pondok Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Barang Farmasi Bukan Di Apotik,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4381,Sawangan Baru,Sawangan,KOTA DEPOK,JAWA BARAT,Aktivitas Agen Perjalanan Wisata,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4382,Kedaung,Sawangan,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Alat Telekomunikasi,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4383,Bedahan,Sawangan,KOTA DEPOK,JAWA BARAT,Industri Pengolahan Produk Dari Susu Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4384,Pancoran Mas,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Makanan Dan Minuman Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4385,Curug,Bojongsari,KOTA DEPOK,JAWA BARAT,Reparasi Mesin Untuk Keperluan Umum,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4386,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Real Estat Yang Dimiliki Sendiri Atau Disewa,Kecil,Perseorangan,6,0,6,0,0,0,0,6,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4387,Krukut,Limo,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Makanan Dan Minuman Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4388,Pasir Putih,Sawangan,KOTA DEPOK,JAWA BARAT,Warung Makan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4389,Cisalak,Sukmajaya,KOTA DEPOK,JAWA BARAT,Konstruksi Bangunan Sipil Lainnya Ytdl,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4390,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Instalasi Telekomunikasi,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4391,Tanah Baru,Beji,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Di Supermarket/Minimarket",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4392,Rangkapan Jaya Baru,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Aktivitas Pengolahan Data,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4393,Limo,Limo,KOTA DEPOK,JAWA BARAT,Aktivitas Keamanan Swasta,Menengah,Swasta,48,9,57,0,0,0,0,0,48,0,9,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4394,Pangkalan Jati,Cinere,KOTA DEPOK,JAWA BARAT,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Barang Keperluan Rumah Tangga Dan Pribadi Lainnya Ytdl,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4395,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4396,Harjamukti,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Suku Cadang Dan Aksesori Mobil,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4397,Tanah Baru,Beji,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Peralatan Telekomunikasi,Kecil,Swasta,8,2,10,0,0,0,0,0,8,0,2,0,0,0,0,Swasta Nasional,Ya,Tidak
Perusahaan 4398,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Aktivitas Penyiaran Dan Pemrograman Televisi Oleh Swasta,Kecil,Swasta,7,2,9,0,0,0,0,3,4,1,1,0,0,0,0,Swasta Nasional,Ya,Tidak
Perusahaan 4399,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Industri Sabun Dan Bahan Pembersih Keperluan Rumah Tangga,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4400,Sukamaju Baru,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Pakaian,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4401,Sukamaju Baru,Tapos,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Bukan Makanan, Minuman Atau Tembakau (Barang-Barang Kelontong) Bukan Di Toserba (Department Store)",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4402,Tirtajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Aktivitas Keamanan Swasta,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4403,Krukut,Limo,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4404,Cimpaeun,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Beras,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4405,Cilangkap,Tapos,KOTA DEPOK,JAWA BARAT,Kedai Minuman,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4406,Jatijajar,Tapos,KOTA DEPOK,JAWA BARAT,Angkutan Bus Pariwisata,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4407,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Dekorasi Interior,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4408,Cipayung Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Industri Mesin Dan Perkakas Mesin Untuk Pengelasan Yang Menggunakan Arus Listrik,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4409,Limo,Limo,KOTA DEPOK,JAWA BARAT,Industri Pakaian Jadi (Konveksi) Dari Tekstil,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4410,Tirtajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Aktivitas Konsultasi Bisnis Dan Broker Bisnis,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 4411,Tirtajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Mobil Baru,Mikro,Swasta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,PMDN,Ya,Tidak
Perusahaan 4412,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Komputer Dan Perlengkapan Komputer,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4413,Kalibaru,Cilodong,KOTA DEPOK,JAWA BARAT,Industri Rokok Lainnya,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4414,Kalimulya,Cilodong,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,Yayasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4415,Cilangkap,Tapos,KOTA DEPOK,JAWA BARAT,Real Estat Atas Dasar Balas Jasa (Fee) Atau Kontrak,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4416,Pondok Cina,Beji,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Buah-Buahan,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4417,Cinere,Cinere,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Makanan Dan Minuman Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4418,Sukmajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Berbagai Macam Barang,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4419,Pancoran Mas,Pancoran Mas,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4420,Tanah Baru,Beji,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Lainnya,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4421,Ratu Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Elektronik,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4422,Rangkapan Jaya Baru,Pancoran Mas,KOTA DEPOK,JAWA BARAT,"Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Mesin, Peralatan Dan Barang Berwujud Lainnya Ytdl",Mikro,Perseorangan,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4423,Pancoran Mas,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Jasa Kalibrasi/Metrologi,Mikro,null,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4424,Beji,Beji,KOTA DEPOK,JAWA BARAT,"Industri Kerupuk, Keripik, Peyek Dan Sejenisnya",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4425,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Industri Pakaian Jadi (Konveksi) Dari Tekstil,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4426,Limo,Limo,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Kaki Lima Dan Los Pasar Komoditi Makanan Dan Minuman Ytdl,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4427,Cinere,Cinere,KOTA DEPOK,JAWA BARAT,Industri Perlengkapan Pakaian Dari Tekstil,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4428,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Atas Dasar Balas Jasa (Fee) Atau Kontrak,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4429,Kalimulya,Cilodong,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Bukan Di Toko, Kios, Kaki Lima Dan Los Pasar Lainnya Ytdl",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4430,Tanah Baru,Beji,KOTA DEPOK,JAWA BARAT,Aktivitas Jasa Perorangan Lainnya Ytdl,Belum Input Data,Yayasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4431,Rangkapan Jaya Baru,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Reproduksi Media Rekaman Suara Dan Piranti Lunak,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4432,Pondok Cina,Beji,KOTA DEPOK,JAWA BARAT,Industri Makanan Dan Masakan Olahan,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4433,Limo,Limo,KOTA DEPOK,JAWA BARAT,Pendidikan Tinggi Program Akademik Swasta,Besar,Yayasan,76,111,187,2,1,0,1,51,25,50,61,0,1,0,0,Swasta Nasional,Ya,Ya
Perusahaan 4434,Krukut,Limo,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Bahan Kimia,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4435,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,Rumah Minum/Kafe,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4436,Ratu Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4437,Sukmajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Satuan Pendidikan Kerjasama Pendidikan Menengah Pertama,Belum Input Data,Yayasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4438,Pondok Cina,Beji,KOTA DEPOK,JAWA BARAT,Jasa Sertifikasi,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4439,Sukamaju,Cilodong,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Bukan Makanan, Minuman Atau Tembakau (Barang-Barang Kelontong) Bukan Di Toserba (Department Store)",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4440,Sukmajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Pakaian,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4441,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Pembiayaan Konsumen (Consumers Credit),Menengah,Swasta,20,4,24,0,0,0,0,17,3,4,0,0,0,0,0,PMDN,Ya,Tidak
Perusahaan 4442,Kedaung,Sawangan,KOTA DEPOK,JAWA BARAT,Warung Makan,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4443,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Aktivitas Agen Perjalanan Wisata,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4444,Sukmajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Hasil Pertanian Dan Hewan Hidup Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4445,Pancoran Mas,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Rumah Minum/Kafe,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4446,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Industri Makanan Dan Masakan Olahan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4447,Sukamaju Baru,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Ikan Hias,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4448,Kedaung,Sawangan,KOTA DEPOK,JAWA BARAT,Aktivitas Konsultasi Bisnis Dan Broker Bisnis,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4449,Rangkapan Jaya Baru,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Barang Keperluan Rumah Tangga Dan Pribadi Lainnya Ytdl,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4450,Jatimulya,Cilodong,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Makanan Dan Minuman Lainnya,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4451,Cipayung,Cipayung,KOTA DEPOK,JAWA BARAT,Aktivitas Binatu,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4452,Harjamukti,Cimanggis,KOTA DEPOK,JAWA BARAT,Warung Makan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4453,Ratu Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Kedai Makanan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4454,Krukut,Limo,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4455,Mekarsari,Cimanggis,KOTA DEPOK,JAWA BARAT,Penyediaan Akomodasi Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4456,Beji,Beji,KOTA DEPOK,JAWA BARAT,Kedai Makanan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4457,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4458,Sawangan Baru,Sawangan,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Atas Dasar Balas Jasa (Fee) Atau Kontrak,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swasta Nasional,Ya,Ya
Perusahaan 4459,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Alat Pesta,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4460,Tirtajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4461,Cisalak Pasar,Cimanggis,KOTA DEPOK,JAWA BARAT,Kedai Minuman,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4462,Sukamaju,Cilodong,KOTA DEPOK,JAWA BARAT,"Reparasi Alat Ukur, Alat Uji Dan Peralatan Navigasi Dan Pengontrol",Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4463,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Lainnya,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4464,Cipayung,Cipayung,KOTA DEPOK,JAWA BARAT,Penyediaan Akomodasi Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4465,Limo,Limo,KOTA DEPOK,JAWA BARAT,Jasa Industri Untuk Berbagai Pengerjaan Khusus Logam Dan Barang Dari Logam,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4466,Harjamukti,Cimanggis,KOTA DEPOK,JAWA BARAT,Bank Perkreditan Rakyat (Bpr),Menengah,Swasta,18,8,26,0,0,0,0,2,16,0,8,0,0,0,0,PMDN,Ya,Ya
Perusahaan 4467,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Sayuran,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4468,Cinere,Cinere,KOTA DEPOK,JAWA BARAT,Restoran Dan Penyediaan Makanan Keliling Lainnya,Menengah,Swasta,14,7,21,0,0,0,0,13,1,5,2,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4469,Kalibaru,Cilodong,KOTA DEPOK,JAWA BARAT,Warung Makan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4470,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Suku Cadang Dan Aksesori Mobil,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4471,Pondok Cina,Beji,KOTA DEPOK,JAWA BARAT,Bank Umum Swasta Devisa,Kecil,Swasta,1,7,8,0,0,0,0,1,0,3,4,0,0,0,0,Swasta Nasional,Ya,Tidak
Perusahaan 4472,Kemiri Muka,Beji,KOTA DEPOK,JAWA BARAT,Restoran,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4473,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Kaki Lima Dan Los Pasar Bahan Bakar Minyak, Gas, Minyak Pelumas Dan Bahan Bakar Lainnya",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4474,Cimpaeun,Tapos,KOTA DEPOK,JAWA BARAT,Aktivitas Penerbitan Lainnya,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4475,Cilodong,Cilodong,KOTA DEPOK,JAWA BARAT,Instalasi Listrik,Kecil,Swasta,10,0,10,0,0,0,0,9,1,0,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 4476,Kukusan,Beji,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Atas Dasar Balas Jasa (Fee) Atau Kontrak,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4477,Tanah Baru,Beji,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Alat Telekomunikasi,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4478,Mekarsari,Cimanggis,KOTA DEPOK,JAWA BARAT,Real Estat Atas Dasar Balas Jasa (Fee) Atau Kontrak,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4479,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Kegiatan Jasa Penunjang Pencetakan,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 4480,Limo,Limo,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4481,Tirtajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Pendidikan Taman Penitipan Anak,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4482,Pengasinan,Sawangan,KOTA DEPOK,JAWA BARAT,Aktivitas Fotografi,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4483,Rangkapan Jaya Baru,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Reparasi Mobil,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4484,Duren Mekar,Bojongsari,KOTA DEPOK,JAWA BARAT,Penyediaan Akomodasi Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4485,Cipayung Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Perkantoran,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4486,Depok Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Suku Cadang Elektronik,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 4487,Sukmajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 4488,Kemiri Muka,Beji,KOTA DEPOK,JAWA BARAT,Aktivitas Pelayanan Penunjang Kesehatan,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 4489,Rangkapan Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Suku Cadang Sepeda Motor Dan Aksesorinya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
